Numero_Expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal,Descripcio_dia_setmana,NK_ Any,Mes_ any,Nom_mes,Dia_mes,Descripcio_torn,Hora_dia,Descripcio_causa_vianant,Desc_Tipus_vehicle_implicat,Descripció_sexe,Edat,Descripció_tipus_persona,Descripcio_Lloc_atropellament_vianat,Descripcio_Motiu_desplaÃ§ament_vianant,Descripcio_Motiu_desplaÃ§ament_conductor,Descripcio_victimitzacio,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud_WGS84,Latitud_WGS84,Dia
2021S001827    ,4,Les Corts,20,la Maternitat i Sant Ramon,84703,Comandant Benítez,0022 0022,Divendres,2021,4,Abril,9,Tarda,17,No és causa del  vianant,Motocicleta,Dona,31,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,427041.83,4581545.96,2.126.343.358,41.380.282.672,9/04/2021
2021S001832    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0661 0671,Divendres,2021,4,Abril,9,Tarda,17,No és causa del  vianant,Motocicleta,Home,36,Conductor,Desconegut                                                                                                                                            ,Desconegut,En missió,Ferit lleu: Hospitalització fins a 24h,425650.85,4581916.12,2.109.664.608,41.383.489.145,9/04/2021
2021S001813    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,28000,Augusta,0262 0264,Divendres,2021,4,Abril,9,Tarda,14,No és causa del  vianant,Bicicleta,Home,17,Conductor,Desconegut                                                                                                                                            ,Desconegut,Altres activitats,Ferit lleu: Amb assistència sanitària en lloc d'accident,427572.86,4583501.22,2.132.459.522,41.397.940.935,9/04/2021
2021S001834    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,318804,Santaló,0153 0153,Divendres,2021,4,Abril,9,Tarda,20,No és causa del  vianant,Motocicleta,Home,22,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,428180.60,4583772.50,2.139.696.678,41.400.438.788,9/04/2021
2021S001802    ,7,Horta-Guinardó,35,el Guinardó,235106,Oblit,0068 0068,Divendres,2021,4,Abril,9,Matí,11,No és causa del  vianant,Motocicleta,Home,45,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Amb assistència sanitària en lloc d'accident,431294.45,4585771.43,2.176.716.954,41.418.714.772,9/04/2021
2021S001812    ,7,Horta-Guinardó,41,la Vall d'Hebron,352507,Vall d'Hebron,0202 0202,Divendres,2021,4,Abril,9,Tarda,14,No és causa del  vianant,Motocicleta,Dona,47,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Amb assistència sanitària en lloc d'accident,428713.27,4587166.68,2.145.668.156,41.431.056.233,9/04/2021
2021S001817    ,9,Sant Andreu,57,la Trinitat Vella,34400,Bàrcino,0072I0072I,Divendres,2021,4,Abril,9,Tarda,15,No és causa del  vianant,Turisme,Dona,43,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,432824.98,4589602.36,2.194.604.048,41.453.348.212,9/04/2021
2021S001817    ,9,Sant Andreu,57,la Trinitat Vella,34400,Bàrcino,0072I0072I,Divendres,2021,4,Abril,9,Tarda,15,No és causa del  vianant,Turisme,Home,38,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,432824.98,4589602.36,2.194.604.048,41.453.348.212,9/04/2021
2021S001824    ,9,Sant Andreu,59,el Bon Pastor,701266,Litoral (Llobregat),130000,Divendres,2021,4,Abril,9,Tarda,19,No és causa del  vianant,Turisme,Dona,42,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,433830.69,4588371.55,2.206.778.996,41.442.346.292,9/04/2021
2021S001824    ,9,Sant Andreu,59,el Bon Pastor,701266,Litoral (Llobregat),130000,Divendres,2021,4,Abril,9,Tarda,19,No és causa del  vianant,Turisme,Dona,40,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Hospitalització fins a 24h,433830.69,4588371.55,2.206.778.996,41.442.346.292,9/04/2021
2021S001826    ,9,Sant Andreu,60,Sant Andreu,209900,Meridiana,0600 0602,Divendres,2021,4,Abril,9,Tarda,21,No és causa del  vianant,Turisme,Home,56,Conductor,Desconegut                                                                                                                                            ,Desconegut,Altres activitats,Ferit lleu: Amb assistència sanitària en lloc d'accident,432184.76,4588513.78,2.187.061.884,41.443.489.888,9/04/2021
2021S001826    ,9,Sant Andreu,60,Sant Andreu,209900,Meridiana,0600 0602,Divendres,2021,4,Abril,9,Tarda,21,No és causa del  vianant,Turisme,Home,56,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,432184.76,4588513.78,2.187.061.884,41.443.489.888,9/04/2021
2021S001798    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,0352 0354,Divendres,2021,4,Abril,9,Matí,8,No és causa del  vianant,Motocicleta,Home,57,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Rebutja assistència sanitària,431634.47,4585457.96,2.180.820.820,41.415.920.467,9/04/2021
2021S001831    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,30409,Bac de Roda,0010X0010X,Divendres,2021,4,Abril,9,Nit,22,No és causa del  vianant,Motocicleta,Home,45,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,434078.42,4583990.17,2.210.222.144,41.402.904.766,9/04/2021
2021S001820    ,10,Sant Martí,72,Sant Martí de Provençals,30409,Bac de Roda,0192B0192B,Divendres,2021,4,Abril,9,Tarda,17,No és causa del  vianant,Motocicleta,Home,47,Conductor,Desconegut                                                                                                                                            ,Desconegut,Transport professional de mercaderies,Ferit lleu: Hospitalització fins a 24h,432827.17,4585283.01,2.195.110.616,41.414.445.384,9/04/2021
2021S001803    ,10,Sant Martí,72,Sant Martí de Provençals,153205,Guipúscoa,0052 0052,Divendres,2021,4,Abril,9,Matí,9,No és causa del  vianant,Autobús articulat,Dona,67,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,432933.96,4585389.67,2.196.376.473,41.415.414.964,9/04/2021
2021S001810    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0441 0441,Divendres,2021,4,Abril,9,Tarda,15,Desobeir el senyal del semàfor,Ciclomotor,Home,41,Vianant,En pas regulat per semàfor                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,429002.19,4583024.82,2.149.612.071,41.393.777.714,9/04/2021
2021S001810    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0441 0441,Divendres,2021,4,Abril,9,Tarda,15,Desobeir el senyal del semàfor,Ciclomotor,Home,50,Conductor,En pas regulat per semàfor                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,429002.19,4583024.82,2.149.612.071,41.393.777.714,9/04/2021
2021S001855    ,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0034X0034X,Dissabte,2021,4,Abril,10,Tarda,18,No és causa del  vianant,Ciclomotor,Home,22,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,431050.64,4580967.72,2.174.347.029,41.375.428.337,10/04/2021
2021S001851    ,1,Ciutat Vella,1,el Raval,701266,Litoral (Llobregat),1100000,Dissabte,2021,4,Abril,10,Tarda,19,No és causa del  vianant,Ciclomotor,Home,27,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,431302.28,4580803.95,2.177.374.530,41.373.974.837,10/04/2021
2021S001851    ,1,Ciutat Vella,1,el Raval,701266,Litoral (Llobregat),1100000,Dissabte,2021,4,Abril,10,Tarda,19,No és causa del  vianant,Ciclomotor,Dona,29,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,431302.28,4580803.95,2.177.374.530,41.373.974.837,10/04/2021
2021S001842    ,2,Eixample,6,la Sagrada Família,73900,Castillejos,0269C0269C,Dissabte,2021,4,Abril,10,Matí,12,No és causa del  vianant,Motocicleta,Home,35,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,431368.25,4584438.00,2.177.751.333,41.406.711.310,10/04/2021
2021S001845    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó,0286 0286,Dissabte,2021,4,Abril,10,Tarda,17,No és causa del  vianant,Bicicleta,Home,19,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,430435.12,4582966.26,2.166.757.506,41.393.375.576,10/04/2021
2021S001843    ,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris,0147 0147,Dissabte,2021,4,Abril,10,Matí,12,No és causa del  vianant,Ciclomotor,Dona,28,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,430284.60,4583059.38,2.164.946.480,41.394.201.237,10/04/2021
2021S001838    ,2,Eixample,7,la Dreta de l'Eixample,335100,Tetuan,0023 0023,Dissabte,2021,4,Abril,10,Matí,12,No és causa del  vianant,Motocicleta,Home,35,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Amb assistència sanitària en lloc d'accident,431104.52,4583232.68,2.174.733.578,41.395.832.797,10/04/2021
